76.716049 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.716049 	76.716049 	76.716049 	76.716049 	76.691358 	76.691358 	76.691358 	76.691358 	76.691358 	76.691358 	76.691358 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.716049 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.740741 	76.765432 	76.765432 	76.765432 	76.765432 	76.765432 	76.765432 	76.790123 	76.765432 	76.790123 	76.814815 	76.839506 	76.839506 	76.839506 	76.839506 	76.839506 	76.839506 	76.864198 	76.814815 	76.814815 	76.814815 	76.790123 	76.790123 	76.790123 	76.790123 	76.790123 	76.790123 	76.790123 	76.765432 	76.765432 	76.765432 	76.765432 	76.765432 	76.790123 	76.790123 	76.765432 	76.765432 	76.740741 	76.740741 	76.716049 	
76.271605 	76.222222 	76.123457 	76.320988 	76.296296 	76.246914 	76.246914 	76.469136 	76.320988 	76.395062 	76.469136 	76.518519 	76.617284 	76.493827 	76.641975 	76.592593 	76.641975 	76.740741 	76.617284 	76.592593 	76.691358 	76.938272 	76.716049 	76.716049 	76.592593 	76.790123 	76.864198 	77.111111 	77.061728 	76.864198 	76.987654 	77.061728 	77.037037 	77.209877 	77.259259 	77.209877 	77.160494 	77.308642 	77.185185 	77.283951 	77.358025 	77.456790 	77.135802 	77.283951 	77.283951 	77.308642 	77.209877 	77.160494 	77.135802 	77.061728 	77.111111 	77.111111 	77.160494 	77.185185 	77.135802 	77.135802 	76.938272 	76.938272 	76.938272 	76.913580 	76.839506 	76.864198 	76.864198 	76.888889 	76.518519 	76.666667 	76.641975 	76.518519 	76.567901 	76.469136 	76.691358 	76.469136 	76.271605 	76.172840 	76.395062 	76.617284 	76.345679 	76.246914 	76.320988 	76.320988 	76.395062 	76.320988 	76.271605 	76.320988 	76.271605 	76.271605 	76.222222 	76.246914 	76.074074 	76.271605 	
75.604938 	75.777778 	75.728395 	75.679012 	75.950617 	76.024691 	76.074074 	76.172840 	76.000000 	76.123457 	76.049383 	76.049383 	76.148148 	76.246914 	76.246914 	76.320988 	76.395062 	76.518519 	76.716049 	76.592593 	76.765432 	76.938272 	76.641975 	76.765432 	76.740741 	76.987654 	77.012346 	77.061728 	77.012346 	77.283951 	77.333333 	77.629630 	77.629630 	77.580247 	77.555556 	77.753086 	77.728395 	77.728395 	77.530864 	77.679012 	77.802469 	77.703704 	77.851852 	77.876543 	77.777778 	77.728395 	77.827160 	77.753086 	77.728395 	77.827160 	77.753086 	77.703704 	77.456790 	77.481481 	77.555556 	77.259259 	77.160494 	77.185185 	76.987654 	77.012346 	77.086420 	76.839506 	76.814815 	76.864198 	76.790123 	76.543210 	76.395062 	76.296296 	76.271605 	76.320988 	76.246914 	76.246914 	76.197531 	76.074074 	76.000000 	75.950617 	75.876543 	75.802469 	75.827160 	75.876543 	75.777778 	75.876543 	75.679012 	75.753086 	75.777778 	75.604938 	75.629630 	75.851852 	75.851852 	75.827160 	
75.185185 	75.234568 	75.308642 	75.333333 	75.308642 	75.432099 	75.580247 	75.481481 	75.432099 	75.654321 	75.703704 	75.703704 	75.876543 	76.049383 	76.148148 	76.172840 	76.296296 	76.320988 	76.296296 	76.543210 	76.518519 	76.444444 	76.691358 	76.888889 	76.987654 	77.012346 	77.209877 	77.358025 	77.308642 	77.654321 	77.728395 	77.703704 	77.827160 	77.703704 	77.827160 	77.851852 	78.148148 	78.148148 	78.469136 	78.444444 	78.493827 	78.592593 	78.370370 	78.271605 	78.567901 	78.864198 	78.592593 	78.518519 	78.395062 	78.444444 	78.469136 	78.395062 	78.024691 	77.901235 	77.753086 	77.654321 	77.629630 	77.407407 	77.382716 	77.111111 	77.037037 	76.814815 	77.086420 	76.493827 	76.493827 	76.271605 	76.246914 	76.074074 	76.098765 	76.024691 	75.851852 	75.901235 	75.802469 	75.654321 	75.456790 	75.481481 	75.530864 	75.506173 	75.580247 	75.555556 	75.432099 	75.407407 	75.506173 	75.382716 	75.160494 	75.358025 	75.382716 	75.358025 	75.382716 	75.358025 	
74.543210 	74.691358 	74.666667 	74.617284 	74.790123 	74.666667 	74.839506 	74.913580 	74.888889 	74.864198 	75.185185 	75.135802 	75.358025 	75.407407 	75.530864 	75.777778 	76.024691 	75.901235 	76.172840 	76.148148 	76.493827 	76.691358 	76.814815 	76.666667 	76.938272 	77.111111 	77.209877 	77.283951 	77.679012 	77.851852 	77.703704 	77.975309 	78.148148 	78.370370 	78.123457 	78.296296 	78.469136 	78.641975 	79.037037 	79.086420 	79.037037 	79.308642 	79.358025 	79.185185 	79.086420 	79.185185 	79.259259 	79.234568 	78.888889 	79.061728 	78.913580 	78.814815 	78.444444 	78.395062 	78.296296 	78.000000 	77.802469 	77.728395 	77.456790 	77.308642 	77.037037 	76.888889 	76.814815 	76.246914 	76.271605 	76.123457 	76.049383 	75.629630 	75.604938 	75.506173 	75.259259 	75.382716 	75.185185 	75.160494 	75.160494 	75.333333 	74.839506 	74.888889 	74.790123 	74.666667 	74.567901 	74.592593 	74.716049 	74.765432 	74.691358 	74.716049 	74.444444 	74.592593 	74.691358 	74.617284 	
73.975309 	73.876543 	74.000000 	74.049383 	74.000000 	74.049383 	74.246914 	74.148148 	74.271605 	74.444444 	74.567901 	74.617284 	74.716049 	74.913580 	74.913580 	75.086420 	75.209877 	75.382716 	75.925926 	75.901235 	76.098765 	76.518519 	76.666667 	76.839506 	77.061728 	76.913580 	77.209877 	77.259259 	77.802469 	77.654321 	78.024691 	78.172840 	78.246914 	78.296296 	78.691358 	78.641975 	78.913580 	79.283951 	79.432099 	79.506173 	79.703704 	79.802469 	79.827160 	79.901235 	79.950617 	79.876543 	79.802469 	79.925926 	79.827160 	79.555556 	79.456790 	79.209877 	79.061728 	78.839506 	78.469136 	78.320988 	78.000000 	77.802469 	77.629630 	77.407407 	76.864198 	76.888889 	76.641975 	76.246914 	76.074074 	75.851852 	75.456790 	75.604938 	75.111111 	74.864198 	74.790123 	74.765432 	74.913580 	74.592593 	74.395062 	74.296296 	74.246914 	74.493827 	74.123457 	73.950617 	73.802469 	73.975309 	74.148148 	73.901235 	74.000000 	74.123457 	73.851852 	73.950617 	73.827160 	73.827160 	
73.259259 	73.283951 	73.308642 	73.160494 	73.012346 	73.333333 	73.456790 	73.506173 	73.728395 	73.679012 	73.851852 	73.950617 	74.049383 	74.271605 	74.395062 	74.691358 	74.888889 	75.135802 	75.185185 	75.629630 	76.024691 	76.074074 	76.469136 	76.592593 	76.888889 	77.234568 	77.308642 	77.358025 	77.679012 	77.728395 	78.197531 	78.320988 	78.518519 	78.765432 	78.864198 	79.333333 	79.580247 	79.728395 	80.024691 	80.074074 	80.296296 	80.469136 	80.444444 	80.370370 	80.666667 	80.444444 	80.518519 	80.543210 	80.246914 	80.246914 	80.000000 	79.654321 	79.481481 	79.234568 	79.111111 	78.592593 	78.419753 	78.000000 	77.456790 	77.382716 	76.962963 	76.765432 	76.246914 	75.777778 	75.802469 	75.135802 	75.283951 	74.790123 	74.617284 	74.493827 	74.197531 	74.172840 	73.876543 	73.777778 	73.679012 	73.604938 	73.407407 	73.160494 	73.259259 	73.407407 	73.259259 	73.135802 	73.086420 	73.135802 	73.160494 	73.160494 	73.185185 	73.382716 	73.111111 	73.111111 	
72.271605 	72.518519 	72.419753 	72.370370 	72.493827 	72.370370 	72.716049 	72.839506 	73.135802 	72.987654 	73.160494 	73.209877 	73.506173 	73.679012 	73.925926 	74.000000 	74.320988 	74.567901 	74.962963 	75.160494 	75.530864 	76.049383 	76.197531 	76.518519 	76.888889 	77.135802 	77.506173 	77.654321 	77.679012 	77.925926 	78.172840 	78.567901 	78.765432 	78.814815 	79.358025 	79.358025 	79.629630 	80.098765 	80.469136 	80.197531 	80.740741 	80.913580 	81.061728 	81.037037 	81.135802 	80.938272 	80.938272 	80.962963 	80.740741 	80.493827 	80.222222 	79.950617 	79.753086 	79.333333 	79.111111 	78.666667 	78.444444 	78.074074 	77.555556 	77.358025 	76.666667 	76.617284 	75.876543 	75.703704 	75.209877 	74.864198 	74.518519 	74.024691 	73.925926 	73.975309 	73.481481 	73.234568 	73.333333 	72.888889 	72.888889 	72.691358 	72.666667 	72.691358 	72.222222 	72.345679 	72.469136 	72.345679 	72.271605 	72.370370 	72.320988 	72.493827 	72.271605 	72.493827 	72.444444 	72.469136 	
71.901235 	71.802469 	71.901235 	71.925926 	71.851852 	71.950617 	72.049383 	72.148148 	72.444444 	72.370370 	72.493827 	72.641975 	72.765432 	72.938272 	73.209877 	73.555556 	73.901235 	74.172840 	74.493827 	74.740741 	75.185185 	75.580247 	75.950617 	76.395062 	76.666667 	77.111111 	77.481481 	77.728395 	77.777778 	78.098765 	78.543210 	78.814815 	78.962963 	79.234568 	79.728395 	79.851852 	79.827160 	80.345679 	80.790123 	80.987654 	81.086420 	81.382716 	81.358025 	81.555556 	81.654321 	81.530864 	81.382716 	81.308642 	81.259259 	80.913580 	80.864198 	80.271605 	80.049383 	79.629630 	79.160494 	78.913580 	78.370370 	78.123457 	77.530864 	77.111111 	76.469136 	75.925926 	75.654321 	75.061728 	74.419753 	74.197531 	73.604938 	73.629630 	73.209877 	73.086420 	72.691358 	72.320988 	72.419753 	72.222222 	71.925926 	71.827160 	71.802469 	71.629630 	71.506173 	71.358025 	71.407407 	71.679012 	71.308642 	71.629630 	71.506173 	71.629630 	71.555556 	71.703704 	71.629630 	71.580247 	
71.012346 	71.432099 	71.111111 	71.209877 	71.382716 	71.481481 	71.382716 	71.506173 	71.777778 	71.629630 	71.876543 	71.975309 	72.148148 	72.469136 	72.790123 	72.987654 	73.234568 	73.679012 	74.000000 	74.419753 	74.839506 	75.308642 	75.925926 	76.296296 	76.641975 	77.407407 	77.530864 	78.271605 	78.320988 	78.222222 	78.864198 	78.864198 	79.135802 	79.654321 	79.555556 	80.222222 	80.493827 	80.839506 	81.061728 	81.382716 	81.407407 	81.506173 	81.827160 	81.901235 	81.777778 	81.679012 	81.604938 	81.456790 	81.333333 	81.061728 	81.037037 	80.419753 	80.098765 	79.777778 	79.259259 	78.740741 	78.197531 	77.777778 	77.283951 	76.567901 	76.197531 	75.629630 	74.888889 	74.370370 	74.049383 	73.432099 	72.888889 	72.716049 	72.469136 	72.024691 	71.827160 	71.333333 	71.308642 	71.308642 	70.962963 	70.888889 	70.666667 	70.691358 	70.765432 	70.592593 	70.345679 	70.691358 	70.493827 	70.888889 	70.987654 	70.962963 	70.864198 	70.864198 	71.160494 	71.012346 	
